date,value_ths,positions_ths,positions_raw_ths,value_jq,positions_jq,positions_raw_jq,same_position_symbol
2024-03-07,7681535.07,['159995'],159995.SZ:8831700:7665915.60,8149852.32,['159995'],159995.XSHE:9370300:8133420.40,True
2024-03-08,7885586.57,['159516'],159516.SZ:9193800:7869892.80,8367190.4,['159516'],159516.XSHE:9756300:8351392.80,True
2024-03-11,7956812.2,['513310'],513310.SH:6322400:7934612.00,8446778.61,['513310'],513310.XSHG:6717800:8430839.00,True
2024-03-12,7963556.66,['159949'],159949.SZ:9836100:7947568.80,8454798.2,['159949'],159949.XSHE:10443800:8438590.40,True
2024-03-13,7992885.99,['512980'],512980.SH:10386600:7976908.80,8486787.33,['512980'],512980.XSHG:11029600:8470732.80,True
2024-03-14,7786480.6,['159851'],159851.SZ:6892300:6664854.10,8275572.83,['159851'],159851.XSHE:8541700:8259823.90,True
2024-03-15,7821713.9,"['159851', '159995']",159851.SZ:1937200:1881021.20|159995.SZ:6697500:5940682.50,8299795.59,['159995'],159995.XSHE:9339500:8284136.50,False
2024-03-18,8069647.81,['159516'],159516.SZ:9235800:8044381.80,8554912.73,['159516'],159516.XSHE:9803400:8538761.40,True
2024-03-19,7978599.34,['159998'],159998.SZ:10156100:7952226.30,8458131.77,['159998'],159998.XSHE:10781500:8441914.50,True
2024-03-20,8119042.64,['515980'],515980.SH:9465700:8102639.20,8597329.89,['515980'],515980.XSHG:10024500:8580972.00,True
2024-03-21,8129154.76,['561330'],561330.SH:2333400:2275065.00,8639836.87,['561330'],561330.XSHG:8844600:8623485.00,True
2024-03-22,8064390.35,"['515880', '561330']",515880.SH:6664900:8017874.70|561330.SH:49100:46497.70,8386743.77,['515880'],515880.XSHG:6958200:8370714.60,False
2024-03-25,8095846.77,['159518'],159518.SZ:6144900:6464434.80,8420886.43,['159518'],159518.XSHE:7989400:8404848.80,True
2024-03-26,8177101.97,['159518'],159518.SZ:7655300:8160549.80,8532736.33,['159518'],159518.XSHE:7988300:8515527.80,True
2024-03-27,8069923.05,['159518'],159518.SZ:7655600:8053691.20,8420895.73,['159518'],159518.XSHE:7988600:8404007.20,True
2024-03-28,8200063.15,['159518'],159518.SZ:7655500:8183729.50,8556696.53,['159518'],159518.XSHE:7988400:8539599.60,True
2024-03-29,8383788.63,['159518'],159518.SZ:7655200:8367133.60,8748411.63,['159518'],159518.XSHE:7988100:8730993.30,True
2024-04-01,8422059.22,['159518'],159518.SZ:7655100:8405299.80,8788346.53,['159518'],159518.XSHE:7987900:8770714.20,True
2024-04-02,8517088.3,['517520'],517520.SH:7007400:8499976.20,8888396.61,['517520'],517520.XSHG:7313700:8871518.10,True
2024-04-03,8701560.79,['159518'],159518.SZ:7712300:8684049.80,9081839.05,['159518'],159518.XSHE:8050200:9064525.20,True
2024-04-08,8655286.99,['159518'],159518.SZ:7712300:8637776.00,9033539.25,['159518'],159518.XSHE:8049400:9015328.00,True
2024-04-09,8578158.69,['159518'],159518.SZ:7712400:8560764.00,8953039.65,['159518'],159518.XSHE:8049600:8935056.00,True
2024-04-10,8562729.28,['159518'],159518.SZ:7712500:8545450.00,8936935.85,['159518'],159518.XSHE:8049700:8919067.60,True
2024-04-11,8557603.73,"['159518', '161226']",159518.SZ:2183300:2421279.70|161226.SZ:6894700:6136283.00,8929255.31,['161226'],161226.XSHE:10013700:8912193.00,False
2024-04-12,8808324.74,['161226'],161226.SZ:9513900:8790843.60,9269702.61,['161226'],161226.XSHE:10012200:9251272.80,True
2024-04-15,8779783.04,['161226'],161226.SZ:9513900:8762301.90,9239666.01,['161226'],161226.XSHE:10012200:9221236.20,True
2024-04-16,8729073.58,['518880'],518880.SH:1597700:8710660.40,9187206.7,['518880'],518880.XSHG:1681800:9169173.60,True
2024-04-17,8743452.88,['518880'],518880.SH:1597700:8725039.70,9202337.7,['518880'],518880.XSHG:1681700:9183763.70,True
2024-04-18,8717889.68,['518880'],518880.SH:1597700:8699476.50,9175430.5,['518880'],518880.XSHG:1681700:9156856.50,True
2024-04-19,8759429.88,['518880'],518880.SH:1597700:8741016.70,9219154.7,['518880'],518880.XSHG:1681700:9200580.70,True
2024-04-22,8550359.36,['159980'],159980.SZ:4909600:8527975.20,8996483.61,['159980'],159980.XSHE:5169300:8979074.10,True
2024-04-23,8314637.5,['159980'],159980.SZ:4912700:8297550.30,8748355.81,['159980'],159980.XSHE:5169100:8730609.90,True
2024-04-24,8452193.1,['159980'],159980.SZ:4912700:8435105.90,8893085.61,['159980'],159980.XSHE:5169000:8875173.00,True
2024-04-25,8530796.3,['159980'],159980.SZ:4912700:8513709.10,8975789.61,['159980'],159980.XSHE:5169000:8957877.00,True
2024-04-26,8638875.7,['159980'],159980.SZ:4912700:8621788.50,9089501.41,['159980'],159980.XSHE:5168800:9071244.00,True
2024-04-29,8589748.7,['159980'],159980.SZ:4912700:8572661.50,9037813.41,['159980'],159980.XSHE:5168800:9019556.00,True
2024-04-30,8678171.79,['159980'],159980.SZ:4912600:8660913.80,9130851.81,['159980'],159980.XSHE:5168800:9112594.40,True
2024-05-06,8707647.39,['159980'],159980.SZ:4912600:8690389.40,9161859.11,['159980'],159980.XSHE:5168700:9143430.30,True
2024-05-07,8629045.79,['159980'],159980.SZ:4912600:8611787.80,9079154.11,['159980'],159980.XSHE:5168800:9060906.40,True
2024-05-08,8479833.11,['513330'],513330.SH:21924000:8462664.00,8928154.57,['513330'],513330.XSHG:23085500:8911003.00,True
2024-05-09,8633296.4,['513330'],513330.SH:21923700:8616014.10,9089750.87,['513330'],513330.XSHG:23082700:9071501.10,True
2024-05-10,8611368.0,['513330'],513330.SH:21923600:8594051.20,9066663.47,['513330'],513330.XSHG:23082600:9048379.20,True
2024-05-13,8830597.79,['513330'],513330.SH:21923000:8813046.00,9297483.27,['513330'],513330.XSHG:23082000:9278964.00,True
2024-05-14,8943163.64,['513180'],513180.SH:16286800:8941453.20,9411014.52,['513180'],513180.XSHG:17109500:9393115.50,True
2024-05-15,8913737.99,['510900'],510900.SH:10465700:8885379.30,9352933.13,['510900'],510900.XSHG:10995400:9335094.60,True
2024-05-16,9054877.83,['159985'],159985.SZ:3932400:9036655.20,9491230.54,['159985'],159985.XSHE:4122300:9473045.40,True
2024-05-17,9161052.63,['159985'],159985.SZ:3932400:9142830.00,9602521.24,['159985'],159985.XSHE:4121900:9583417.50,True
2024-05-20,9116841.36,['513920'],513920.SH:5323200:6547536.00,9558908.45,['513920'],513920.XSHG:7756700:9540741.00,True
2024-05-21,9026136.71,"['513630', '513920']",513630.SH:4282900:5100933.90|513920.SH:3233200:3925104.80,9432618.79,['513630'],513630.XSHG:7904800:9414616.80,False
2024-05-22,9054362.44,"['513630', '513920']",513630.SH:6920500:8269997.50|513920.SH:644500:784356.50,9464237.49,['513630'],513630.XSHG:7903900:9445160.50,False
2024-05-23,8952559.93,['513630'],513630.SH:7558900:8934619.80,9361482.09,['513630'],513630.XSHG:7904200:9342764.40,True
2024-05-24,8828714.88,['159985'],159985.SZ:3794500:8810829.00,9232895.08,['159985'],159985.XSHE:3968600:9215089.20,True
2024-05-27,8814691.93,['513100'],513100.SH:6402400:8796897.60,9215181.02,['513100'],513100.XSHG:6693900:9197418.60,True
2024-05-28,8749243.54,['161226'],161226.SZ:8619400:8722832.80,9138649.71,['161226'],161226.XSHE:9012900:9121054.80,True
2024-05-29,8893929.94,['159509'],159509.SZ:6017600:8881977.60,9297139.75,['159509'],159509.XSHE:6286900:9279464.40,True
2024-05-30,8717413.36,['511880'],511880.SH:86200:8690339.20,9113181.8,['511880'],511880.XSHG:90100:9083521.60,True
2024-05-31,8717585.76,['511880'],511880.SH:86200:8690511.60,9113356.4,['511880'],511880.XSHG:90200:9093783.60,True
2024-06-03,8715753.13,['159509'],159509.SZ:5901100:8698221.40,9111898.33,['159509'],159509.XSHE:6170000:9094580.00,True
2024-06-04,8656742.13,['159509'],159509.SZ:5901100:8639210.40,9050201.73,['159509'],159509.XSHE:6169300:9031855.20,True
2024-06-05,8733456.43,['159509'],159509.SZ:5901100:8715924.70,9130402.63,['159509'],159509.XSHE:6169300:9112056.10,True
2024-06-06,9087519.4,['159509'],159509.SZ:5900700:9069375.90,9500558.13,['159509'],159509.XSHE:6168800:9481445.60,True
2024-06-07,9152422.09,['159509'],159509.SZ:5900600:9134128.80,9568409.93,['159509'],159509.XSHE:6168700:9549147.60,True
2024-06-11,9258632.89,['159509'],159509.SZ:5900600:9240339.60,9679440.93,['159509'],159509.XSHE:6168600:9660027.60,True
2024-06-12,9512351.26,['159509'],159509.SZ:5900200:9493421.80,9944683.93,['159509'],159509.XSHE:6168300:9924794.70,True
2024-06-13,9589066.03,['159509'],159509.SZ:5899800:9569475.60,10024888.33,['159509'],159509.XSHE:6167800:10004171.60,True
2024-06-14,9681395.37,['513100'],513100.SH:6728300:9655110.50,10115386.05,['513100'],513100.XSHG:7035600:10096086.00,True
2024-06-17,9704716.95,['513310'],513310.SH:7069500:9685215.00,10140796.4,['513310'],513310.XSHG:7387900:10121423.00,True
2024-06-18,9796620.45,['513310'],513310.SH:7069500:9777118.50,10236834.1,['513310'],513310.XSHG:7387100:10216359.30,True
2024-06-19,9803689.95,['513310'],513310.SH:7069500:9784188.00,10244221.2,['513310'],513310.XSHG:7387100:10223746.40,True
2024-06-20,9839034.43,['513310'],513310.SH:7069300:9819257.70,10281153.7,['513310'],513310.XSHG:7386900:10260404.10,True
2024-06-21,9754198.83,['513310'],513310.SH:7069400:9734563.80,10192508.9,['513310'],513310.XSHG:7387200:10172174.40,True
2024-06-24,9631545.79,['513100'],513100.SH:6656600:9612130.40,10072726.41,['513100'],513100.XSHG:6962300:10053561.20,True
2024-06-25,9540490.91,['513500'],513500.SH:4992800:9521269.60,9978485.78,['513500'],513500.XSHG:5222600:9959498.20,True
2024-06-26,9640531.2,['513100'],513100.SH:6603400:9614550.40,10077227.88,['513100'],513100.XSHG:6908000:10058048.00,True
2024-06-27,9633922.48,['513100'],513100.SH:6607900:9614494.50,10070314.88,['513100'],513100.XSHG:6907300:10050121.50,True
2024-06-28,9755635.32,['159509'],159509.SZ:5690200:9735932.20,10198560.72,['159509'],159509.XSHE:5949200:10179081.20,True
2024-07-01,9789776.52,['159509'],159509.SZ:5690200:9770073.40,10234244.92,['159509'],159509.XSHE:5948600:10213746.20,True
2024-07-02,9675972.52,['159509'],159509.SZ:5690200:9656269.40,10115267.42,['159509'],159509.XSHE:5948700:10094943.90,True
2024-07-03,9575693.42,['513100'],513100.SH:6366700:9556416.70,10011431.36,['513100'],513100.XSHG:6657000:9992157.00,True
2024-07-04,9632993.91,['513100'],513100.SH:6366500:9613415.00,10071360.16,['513100'],513100.XSHG:6656200:10050862.00,True
2024-07-05,9753957.41,['513100'],513100.SH:6366500:9734378.50,10197824.16,['513100'],513100.XSHG:6656300:10177482.70,True
2024-07-08,9900386.91,['513100'],513100.SH:6366500:9880808.00,10350911.66,['513100'],513100.XSHG:6656100:10330267.20,True
2024-07-09,10002245.89,['513100'],513100.SH:6366300:9982358.40,10457404.26,['513100'],513100.XSHG:6655900:10436451.20,True
2024-07-10,9947267.57,['513520'],513520.SH:6267300:9933670.50,10407525.85,['513520'],513520.XSHG:6553800:10387773.00,True
2024-07-11,9878393.95,['513520'],513520.SH:6263300:9858434.20,10335443.45,['513520'],513520.XSHG:6553000:10314422.00,True
2024-07-12,9539271.76,['513500'],513500.SH:4825100:9524747.40,9993248.85,['513500'],513500.XSHG:5052800:9974227.20,True
2024-07-15,9751521.18,['513400'],513400.SH:8994400:9731940.80,10216546.93,['513400'],513400.XSHG:9424300:10197092.60,True
2024-07-16,9787498.78,['513400'],513400.SH:8994400:9767918.40,10254237.13,['513400'],513400.XSHG:9423300:10233703.80,True
2024-07-17,10243182.52,['513520'],513520.SH:6734100:10235832.00,10746833.43,['513520'],513520.XSHG:7056800:10726336.00,True
2024-07-18,10074756.39,['513520'],513520.SH:6725600:10054772.00,10570405.23,['513520'],513520.XSHG:7056400:10549318.00,True
2024-07-19,9926793.19,['513520'],513520.SH:6725600:9906808.80,10415159.03,['513520'],513520.XSHG:7056500:10394224.50,True
2024-07-22,9813111.52,['513290'],513290.SH:7621300:9793370.50,10303991.7,['513290'],513290.XSHG:8003300:10284240.50,True
2024-07-23,10064607.81,['513290'],513290.SH:7621100:10044609.80,10568087.6,['513290'],513290.XSHG:8002300:10547031.40,True
2024-07-24,9855694.95,['511880'],511880.SH:97200:9819338.40,10341346.81,['511880'],511880.XSHG:102100:10314346.20,True
2024-07-25,9855889.35,['511880'],511880.SH:97200:9819532.80,10341551.01,['511880'],511880.XSHG:102100:10314550.40,True
2024-07-26,9925045.96,['159502'],159502.SZ:8891600:9905242.40,10414750.45,['159502'],159502.XSHE:9331300:10395068.20,True
2024-07-29,9951720.76,['159502'],159502.SZ:8891600:9931917.20,10442736.05,['159502'],159502.XSHE:9330200:10421833.40,True
2024-07-30,9708410.4,['513400'],513400.SH:8971100:9697759.10,10197852.96,['513400'],513400.XSHG:9415700:10178371.70,True
2024-07-31,9789096.26,['513400'],513400.SH:8963000:9769670.00,10282582.96,['513400'],513400.XSHG:9414800:10262132.00,True
2024-08-01,9903390.03,['159502'],159502.SZ:9042700:9892713.80,10413187.33,['159502'],159502.XSHE:9500500:10393547.00,True
2024-08-02,9708343.46,['518880'],518880.SH:1759900:9688249.50,10209299.17,['518880'],518880.XSHG:1850900:10189204.50,True
2024-08-05,9526922.79,['511880'],511880.SH:93900:9491318.10,10020951.83,['511880'],511880.XSHG:98900:9996713.10,True
2024-08-06,9526922.79,['511880'],511880.SH:93900:9491318.10,10020951.83,['511880'],511880.XSHG:98900:9996713.10,True
2024-08-07,9527392.29,['511880'],511880.SH:93900:9491787.60,10021446.33,['511880'],511880.XSHG:98900:9997207.60,True
2024-08-08,9526922.79,['511880'],511880.SH:93900:9491318.10,10020951.83,['511880'],511880.XSHG:98900:9996713.10,True
2024-08-09,9528425.19,['511880'],511880.SH:93900:9492820.50,10022534.23,['511880'],511880.XSHG:98900:9998295.50,True
2024-08-12,9528800.79,['511880'],511880.SH:93900:9493196.10,10022929.83,['511880'],511880.XSHG:98900:9998691.10,True
2024-08-13,9528988.59,['511880'],511880.SH:93900:9493383.90,10023127.63,['511880'],511880.XSHG:98900:9998888.90,True
2024-08-14,9529176.39,['511880'],511880.SH:93900:9493571.70,10023325.43,['511880'],511880.XSHG:98900:9999086.70,True
2024-08-15,9529458.09,['511880'],511880.SH:93900:9493853.40,10023622.13,['511880'],511880.XSHG:98900:9999383.40,True
2024-08-16,9530866.59,['511880'],511880.SH:93900:9495261.90,10025105.63,['511880'],511880.XSHG:98900:10000866.90,True
2024-08-19,9530960.49,['511880'],511880.SH:93900:9495355.80,10025204.53,['511880'],511880.XSHG:98900:10000965.80,True
2024-08-20,9531617.79,['511880'],511880.SH:93900:9496013.10,10025896.83,['511880'],511880.XSHG:98900:10001658.10,True
2024-08-21,9537267.66,['518880'],518880.SH:1718900:9517549.30,10032344.92,['518880'],518880.XSHG:1808400:10013110.80,True
2024-08-22,9513203.06,['518880'],518880.SH:1718900:9493484.70,10007020.72,['518880'],518880.XSHG:1808200:9986688.60,True
2024-08-23,9480543.96,['518880'],518880.SH:1718900:9460825.60,9972664.92,['518880'],518880.XSHG:1808200:9952332.80,True
2024-08-26,9538986.56,['518880'],518880.SH:1718900:9519268.20,10034143.72,['518880'],518880.XSHG:1808200:10013811.60,True
2024-08-27,9532110.96,['518880'],518880.SH:1718900:9512392.60,10026910.92,['518880'],518880.XSHG:1808200:10006578.80,True
2024-08-28,9545455.57,['513520'],513520.SH:6380600:9526235.80,10041951.76,['513520'],513520.XSHG:6713200:10022807.60,True
2024-08-29,9471513.23,['513030'],513030.SH:6684800:9458992.00,9978887.0,['513030'],513030.XSHG:7038700:9959760.50,True
2024-08-30,9458138.31,['513030'],513030.SH:6680300:9439263.90,9964804.6,['513030'],513030.XSHG:7038100:9944835.30,True
2024-09-02,9484859.51,['513030'],513030.SH:6680300:9465985.10,9992957.0,['513030'],513030.XSHG:7038100:9972987.70,True
2024-09-03,9524941.31,['513030'],513030.SH:6680300:9506066.90,10035180.2,['513030'],513030.XSHG:7038000:10015074.00,True
2024-09-04,9282221.89,['511880'],511880.SH:91400:9248491.80,9786896.87,['511880'],511880.XSHG:96500:9764545.50,True
2024-09-05,9278123.74,['159529'],159529.SZ:2558000:2844496.00,9784654.34,['159529'],159529.XSHE:8782400:9766028.80,True
2024-09-06,9267561.03,['159529'],159529.SZ:5706300:6351111.90,9793436.74,['159529'],159529.XSHE:8781400:9773698.20,True
2024-09-09,9247275.4,"['159529', '159985']",159529.SZ:4308500:4765201.00|159985.SZ:2284400:4481992.80,9759313.15,"['159529', '159985']",159529.XSHE:3190100:3528250.60|159985.XSHE:3176100:6231508.20,True
2024-09-10,9260781.17,['159529'],159529.SZ:7045400:7890848.00,9736909.78,['159529'],159529.XSHE:8676800:9718016.00,True
2024-09-11,9301837.48,['159529'],159529.SZ:8251800:9283275.00,9780285.78,['159529'],159529.XSHE:8676200:9760725.00,True
2024-09-12,9359594.88,['159529'],159529.SZ:8251700:9340924.40,9841013.98,['159529'],159529.XSHE:8676100:9821345.20,True
2024-09-13,9409100.07,['159529'],159529.SZ:8251600:9390320.80,9893065.58,['159529'],159529.XSHE:8675900:9873174.20,True
2024-09-18,9441123.23,"['159529', '159985']",159529.SZ:5711100:6516365.10|159985.SZ:1468900:2924579.90,9940925.05,['159985'],159985.XSHE:4983400:9921949.40,False
2024-09-19,9355097.87,['159985'],159985.SZ:4793500:9332944.50,9721654.05,['159985'],159985.XSHE:4983100:9702095.70,True
2024-09-20,9310288.9,['159529'],159529.SZ:3109300:3535274.10,9659401.09,['159529'],159529.XSHE:8479300:9640964.10,True
2024-09-23,9343753.75,['159529'],159529.SZ:5047100:5783976.60,9735707.09,['159529'],159529.XSHE:8478400:9716246.40,True
2024-09-24,9432612.38,"['159529', '159851']",159529.SZ:2247700:2587102.70|159851.SZ:8168800:6845454.40,9856373.75,['159851'],159851.XSHE:11739600:9837784.80,False
2024-09-25,9549281.58,['159851'],159851.SZ:11116600:9526926.20,10079442.15,['159851'],159851.XSHE:11737500:10059037.50,True
2024-09-26,10127468.34,['159851'],159851.SZ:11119900:10107989.10,10689783.15,['159851'],159851.XSHE:11737400:10669296.60,True
2024-09-27,11388119.11,['512200'],512200.SH:7414000:11373076.00,12029495.0,['512200'],512200.XSHG:7827300:12007078.20,True
2024-09-30,12369759.08,['159605'],159605.SZ:12114800:12357096.00,13072128.37,['159605'],159605.XSHE:12791500:13047330.00,True
2024-10-08,12773150.71,['512980'],512980.SH:15836000:12747980.00,13512672.34,['512980'],512980.XSHG:16754600:13487453.00,True
2024-10-09,11629711.02,['511380'],511380.SH:1068100:11601702.20,12299607.07,['511380'],511380.XSHG:1130200:12276232.40,True
2024-10-10,11654847.83,['159980'],159980.SZ:6833800:11624293.80,12320229.07,['159980'],159980.XSHE:7229000:12296529.00,True
2024-10-11,11702667.08,['159980'],159980.SZ:6837800:11678962.40,12370829.17,['159980'],159980.XSHE:7228300:12345936.40,True
2024-10-14,11729546.0,['512800'],512800.SH:8100900:11713901.40,12416261.4,['512800'],512800.XSHG:8570200:12392509.20,True
2024-10-15,11514673.26,['517520'],517520.SH:9771500:11491284.00,12181589.25,['517520'],517520.XSHG:10338500:12158076.00,True
2024-10-16,11706531.81,['515220'],515220.SH:9784700:11692716.50,12406482.11,['515220'],515220.XSHG:10362200:12382829.00,True
2024-10-17,11751936.69,['161226'],161226.SZ:12516900:11715818.40,12442538.43,['161226'],161226.XSHE:13268000:12418848.00,True
2024-10-18,11801896.29,['161226'],161226.SZ:12529700:11777918.00,12495618.23,['161226'],161226.XSHE:13266400:12470416.00,True
2024-10-21,12453435.64,['161226'],161226.SZ:12528800:12428569.60,13185466.03,['161226'],161226.XSHE:13265200:13159078.40,True
2024-10-22,12474757.75,['513970'],513970.SH:14715900:12449651.40,13209359.45,['513970'],513970.XSHG:15584200:13184233.20,True
2024-10-23,12630288.43,['159928'],159928.SZ:15077400:12604706.40,13359950.64,['159928'],159928.XSHE:15950100:13334283.60,True
2024-10-24,12442157.01,['159883'],159883.SZ:24347300:12417123.00,13146359.09,['159883'],159883.XSHE:25727900:13121229.00,True
2024-10-25,12562682.36,['159605'],159605.SZ:13238900:12537238.30,13249562.13,['159605'],159605.XSHE:13964200:13224097.40,True
2024-10-28,12719839.97,['513180'],513180.SH:20376400:12674120.80,13381141.8,['513180'],513180.XSHG:21472400:13355832.80,True
2024-10-29,12765042.43,['512170'],512170.SH:36607300:12739340.40,13430241.98,['512170'],512170.XSHG:38518800:13404542.40,True
2024-10-30,12611564.98,['562500'],562500.SH:17481100:12603873.10,13288473.69,['562500'],562500.XSHG:18395800:13263371.80,True
2024-10-31,12507207.2,['518880'],518880.SH:2045100:12481245.30,13161574.72,['518880'],518880.XSHG:2152400:13136097.20,True
2024-11-01,12400862.0,['518880'],518880.SH:2045100:12374900.10,13049645.92,['518880'],518880.XSHG:2152200:13022962.20,True
