trade_date,target_symbol,is_weak,candidates_json,local_target,jq_target,jq_top10_raw,target_match
2020-05-06,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.041859874206929, ""annualized_return"": 2.343821291440046, ""r_squared"": 0.8711670474468676, ""close"": 0.39883933649289105}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 1.9107432778119453, ""annualized_return"": 2.2265789016194075, ""r_squared"": 0.8581520629797792, ""close"": 0.796}]",159967,512690,"512690.XSHG:2.1278,159967.XSHE:1.9594,159949.XSHE:1.8615,513500.XSHG:1.6022,512170.XSHG:1.4588,159928.XSHE:1.4092,513520.XSHG:1.3487,159915.XSHE:1.2747,513030.XSHG:1.0017,159980.XSHE:0.9785",False
2020-05-07,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.273900757707382, ""annualized_return"": 2.5692676307752307, ""r_squared"": 0.885038495200001, ""close"": 0.4001876777251185}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.192979360647234, ""annualized_return"": 2.4611547299912173, ""r_squared"": 0.8910367698235129, ""close"": 0.793}]",159967,512690,"512690.XSHG:2.2466,159967.XSHE:2.2343,159949.XSHE:2.1804,513500.XSHG:1.5676,512170.XSHG:1.5344,159915.XSHE:1.5018,159928.XSHE:1.4066,513520.XSHG:1.2742,512010.XSHG:0.9694,159980.XSHE:0.9535",False
2020-05-08,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.4188322274467824, ""annualized_return"": 2.7173161173633678, ""r_squared"": 0.8901548892271663, ""close"": 0.402614691943128}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.3894907992974237, ""annualized_return"": 2.6409715550177477, ""r_squared"": 0.9047771812450914, ""close"": 0.799}]",159967,512690,"512690.XSHG:2.5403,159967.XSHE:2.4591,159949.XSHE:2.4530,159915.XSHE:1.6941,513500.XSHG:1.5471,512170.XSHG:1.5444,159928.XSHE:1.3843,513520.XSHG:1.3394,515050.XSHG:1.1258,512010.XSHG:1.0065",False
2020-05-11,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.301273378581415, ""annualized_return"": 2.576590415174166, ""r_squared"": 0.8931467589992796, ""close"": 0.399378672985782}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.216839334733257, ""annualized_return"": 2.467956909062345, ""r_squared"": 0.8982488011006255, ""close"": 0.788}]",159967,512690,"512690.XSHG:2.6243,159967.XSHE:2.3013,159949.XSHE:2.2324,159915.XSHE:1.5674,513520.XSHG:1.4859,513500.XSHG:1.4720,515050.XSHG:1.3632,159995.XSHE:1.2160,512170.XSHG:1.2076,159928.XSHE:1.1989",False
2020-05-12,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.331191058920667, ""annualized_return"": 2.5956534250424093, ""r_squared"": 0.8981133753950911, ""close"": 0.40612037914691945}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.118111958170011, ""annualized_return"": 2.353980299132958, ""r_squared"": 0.8998002060383326, ""close"": 0.797}]",159967,512690,"512690.XSHG:2.6532,159967.XSHE:2.1990,159949.XSHE:1.9591,513520.XSHG:1.5334,515050.XSHG:1.4585,159915.XSHE:1.4218,513500.XSHG:1.2987,159995.XSHE:1.2687,159928.XSHE:1.1081,512480.XSHG:1.0926",False
2020-05-13,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.4224312349312336, ""annualized_return"": 2.6837305333339643, ""r_squared"": 0.9026357917990664, ""close"": 0.4120530805687204}]",159967,512690,"512690.XSHG:3.0596,159967.XSHE:2.3870,159949.XSHE:2.0117,159995.XSHE:1.8625,515050.XSHG:1.7300,512480.XSHG:1.5802,159915.XSHE:1.4948,513520.XSHG:1.3479,512170.XSHG:1.1930,159928.XSHE:1.1452",False
2020-05-14,159995,False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 2.709687278578984, ""annualized_return"": 4.9181635124617005, ""r_squared"": 0.550955101779993, ""close"": 1.103}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 2.4482836870685354, ""annualized_return"": 2.7046690158473226, ""r_squared"": 0.9052063940997725, ""close"": 0.4085473933649289}]",159995,512690,"512690.XSHG:3.4293,159995.XSHE:2.8033,159967.XSHE:2.4842,512480.XSHG:2.3073,515050.XSHG:2.2564,159949.XSHE:1.9780,159915.XSHE:1.4812,512170.XSHG:1.2179,513520.XSHG:1.1383,515030.XSHG:1.1235",False
2020-05-15,159995,False,"[{""symbol"": ""159995"", ""rank"": 1, ""momentum_score"": 3.982939348370202, ""annualized_return"": 6.414513540459125, ""r_squared"": 0.6209261736292351, ""close"": 1.147}]",159995,159995,"159995.XSHE:4.1421,513100.XSHG:4.1351,512480.XSHG:3.3696,512690.XSHG:3.3690,515050.XSHG:2.6129,159967.XSHE:2.4505,159949.XSHE:1.8544,159915.XSHE:1.3658,515030.XSHG:1.1710,512170.XSHG:1.1176",True
2020-05-18,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.5342822187418794, ""annualized_return"": 2.7494018222366914, ""r_squared"": 0.92175767043036, ""close"": 0.4098957345971564}]",159967,512480,"512480.XSHG:4.3661,512690.XSHG:3.8682,513100.XSHG:3.1798,159967.XSHE:2.6136,159949.XSHE:1.7694,159915.XSHE:1.3336,515030.XSHG:1.2447,512170.XSHG:1.2213,512670.XSHG:1.1833,512710.XSHG:1.0421",False
2020-05-19,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 0.8440328541322475, ""annualized_return"": 1.0877400557341232, ""r_squared"": 0.7759508806197304, ""close"": 1.001}]",513520,513100,"513100.XSHG:2.6735,513520.XSHG:0.8207,518880.XSHG:0.4725,159980.XSHE:0.4719,161226.XSHE:0.4211,513500.XSHG:0.2940,513030.XSHG:0.0443",False
2020-05-20,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 2.702828254728984, ""annualized_return"": 2.8736983566337773, ""r_squared"": 0.9405400008284276, ""close"": 0.4096260663507109}]",159967,512690,"512690.XSHG:4.4172,159967.XSHE:2.7606,513100.XSHG:2.3462,512670.XSHG:1.5941,515030.XSHG:1.5423,159949.XSHE:1.5388,159915.XSHE:1.2796,512170.XSHG:1.2786,512710.XSHG:1.2631,159928.XSHE:0.9714",False
2020-05-21,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.273260469989595, ""annualized_return"": 2.52930841190152, ""r_squared"": 0.5034026155127381, ""close"": 0.812}]",161226,513100,"513100.XSHG:1.9026,161226.XSHE:1.3148,513520.XSHG:0.8447,518880.XSHG:0.6103,159980.XSHE:0.5772,513500.XSHG:0.3494,513030.XSHG:0.1527",False
2020-05-22,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.5444564864852535, ""annualized_return"": 2.7633268779395457, ""r_squared"": 0.5589119762902846, ""close"": 0.799}]",161226,161226,"161226.XSHE:1.4733,513520.XSHG:0.7407,518880.XSHG:0.5761,513500.XSHG:0.2882,513030.XSHG:0.1434",True
2020-05-25,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 1.9983103692769832, ""annualized_return"": 3.1262377484326658, ""r_squared"": 0.6392061417206139, ""close"": 0.806}]",161226,161226,"161226.XSHE:2.0386,513520.XSHG:0.7594,518880.XSHG:0.6490,159980.XSHE:0.4335,513500.XSHG:0.3128,513030.XSHG:0.2328",True
2020-05-26,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 2.594401120400866, ""annualized_return"": 3.686323520062663, ""r_squared"": 0.7037909468013173, ""close"": 0.826}]",161226,161226,"161226.XSHE:2.6083,513520.XSHG:0.9779,518880.XSHG:0.6700,513030.XSHG:0.4732,513500.XSHG:0.4172,159980.XSHE:0.3806",True
2020-05-27,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.191192707405004, ""annualized_return"": 4.103573561030542, ""r_squared"": 0.7776618744476925, ""close"": 0.818}]",161226,161226,"161226.XSHE:3.1912,513520.XSHG:1.1582,513030.XSHG:0.7222,513100.XSHG:0.5585,513500.XSHG:0.5085,159980.XSHE:0.3631,159985.XSHE:0.0055",True
2020-05-28,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.7474655720053294, ""annualized_return"": 4.538988657258443, ""r_squared"": 0.8256168620321702, ""close"": 0.83}]",161226,161226,"161226.XSHE:3.7475,513520.XSHG:1.5084,513030.XSHG:1.1197,513500.XSHG:0.6944,513100.XSHG:0.4312,159980.XSHE:0.3170,159985.XSHE:0.0256",True
2020-05-29,161226,True,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.048613593589473, ""annualized_return"": 4.759935088138905, ""r_squared"": 0.8505606733331414, ""close"": 0.832}]",161226,161226,"161226.XSHE:4.0486,513520.XSHG:1.8724,513030.XSHG:1.5476,513500.XSHG:0.8424,159980.XSHE:0.3126,513100.XSHG:0.3111,159985.XSHE:0.0336",True
2020-06-01,513520,True,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.082118665739266, ""annualized_return"": 2.5029318652439123, ""r_squared"": 0.8318718917809463, ""close"": 1.071}]",513520,161226,"161226.XSHE:4.9436,513520.XSHG:2.0261,513030.XSHG:1.9539,513500.XSHG:0.8821,518880.XSHG:0.4783,159980.XSHE:0.3351,513100.XSHG:0.1896,159985.XSHE:0.0472",False
2020-06-02,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.4971075460890932, ""annualized_return"": 3.503822895641723, ""r_squared"": 0.7126808690003008, ""close"": 0.999}, {""symbol"": ""513520"", ""rank"": 2, ""momentum_score"": 2.3211922338332123, ""annualized_return"": 2.7849703210929877, ""r_squared"": 0.8334710845041389, ""close"": 1.085}]",513030,512690,"512690.XSHG:2.8435,513030.XSHG:2.4584,513520.XSHG:2.3054,513500.XSHG:0.8728,159981.XSHE:0.7139,512170.XSHG:0.5218,515030.XSHG:0.4781,518880.XSHG:0.4351,159980.XSHE:0.3468,159967.XSHE:0.2801",False
2020-06-03,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 3.1891123249681934, ""annualized_return"": 4.3326528142228895, ""r_squared"": 0.7360645917667873, ""close"": 1.021}]",513030,513030,"513030.XSHG:3.1677,513520.XSHG:2.5758,512690.XSHG:2.5705,513500.XSHG:0.9566,159981.XSHE:0.7085,512170.XSHG:0.5889,515030.XSHG:0.5473,518880.XSHG:0.3815,159980.XSHE:0.3728,159967.XSHE:0.2697",True
2020-06-04,161226,False,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 4.58439332264758, ""annualized_return"": 5.266092340460102, ""r_squared"": 0.870549361131605, ""close"": 0.828}]",161226,161226,"161226.XSHE:4.7313,513030.XSHG:4.0670,512690.XSHG:2.6764,513520.XSHG:2.6764,513500.XSHG:1.0130,515030.XSHG:0.6176,159981.XSHE:0.5865,512170.XSHG:0.5392,159980.XSHE:0.3667,518880.XSHG:0.2761",True
2020-06-05,161226,False,"[{""symbol"": ""161226"", ""rank"": 1, ""momentum_score"": 3.8705824490366716, ""annualized_return"": 4.588770991398439, ""r_squared"": 0.8434900011990143, ""close"": 0.832}]",161226,161226,"161226.XSHE:3.8706,513520.XSHG:2.8357,512690.XSHG:2.7552,513500.XSHG:1.0854,515030.XSHG:0.6490,512170.XSHG:0.5414,159981.XSHE:0.5243,159980.XSHE:0.4045,159985.XSHE:0.3445,159992.XSHE:0.2635",True
2020-06-08,513520,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.9981789394592444, ""annualized_return"": 3.44732284678096, ""r_squared"": 0.8697122586759993, ""close"": 1.096}, {""symbol"": ""161226"", ""rank"": 2, ""momentum_score"": 2.997670241461988, ""annualized_return"": 3.752266641041116, ""r_squared"": 0.7988958483585391, ""close"": 0.83}]",513520,513520,"513520.XSHG:3.0342,161226.XSHE:2.9977,512690.XSHG:2.8705,513500.XSHG:1.3145,515030.XSHG:0.8033,159981.XSHE:0.5453,512170.XSHG:0.4975,159980.XSHE:0.4857,159985.XSHE:0.3712,159928.XSHE:0.3046",True
2020-06-09,513520,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.3781047682717085, ""annualized_return"": 3.7685759441390516, ""r_squared"": 0.8963876059139501, ""close"": 1.11}]",513520,513520,"513520.XSHG:3.3020,512690.XSHG:2.9736,161226.XSHE:2.2038,513500.XSHG:1.6241,515030.XSHG:0.8789,159980.XSHE:0.5678,159981.XSHE:0.5155,512170.XSHG:0.4568,159985.XSHE:0.3568,159928.XSHE:0.3398",True
2020-06-10,513520,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.754829958088212, ""annualized_return"": 4.088770046377188, ""r_squared"": 0.9183274959214545, ""close"": 1.119}]",513520,513520,"513520.XSHG:3.7005,512690.XSHG:2.9197,513500.XSHG:2.0502,161226.XSHE:1.6851,515030.XSHG:1.1232,159980.XSHE:0.6631,159981.XSHE:0.4785,512170.XSHG:0.4601,159928.XSHE:0.3742,159985.XSHE:0.3625",True
2020-06-11,513520,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 3.397769752348205, ""annualized_return"": 3.749758659095076, ""r_squared"": 0.9061302503047446, ""close"": 1.087}]",513520,513520,"513520.XSHG:3.5826,512690.XSHG:2.7989,513500.XSHG:2.0186,515030.XSHG:1.5526,161226.XSHE:1.2805,159980.XSHE:0.7727,513090.XSHG:0.5755,512170.XSHG:0.4952,159981.XSHE:0.4803,159992.XSHE:0.4203",True
2020-06-12,513520,False,"[{""symbol"": ""513520"", ""rank"": 1, ""momentum_score"": 2.704041721806369, ""annualized_return"": 3.150062782188048, ""r_squared"": 0.8584088346099977, ""close"": 1.072}]",513520,513520,"513520.XSHG:2.8027,512690.XSHG:2.4756,515030.XSHG:1.5752,513500.XSHG:1.4423,161226.XSHE:0.7982,159980.XSHE:0.7662,513090.XSHG:0.5547,512170.XSHG:0.5441,159992.XSHE:0.4698,512010.XSHG:0.4502",True
2020-06-15,515030,False,"[{""symbol"": ""515030"", ""rank"": 1, ""momentum_score"": 1.7617194478802436, ""annualized_return"": 2.416712449516192, ""r_squared"": 0.7289735476113126, ""close"": 0.924}, {""symbol"": ""513520"", ""rank"": 2, ""momentum_score"": 1.7157847918699818, ""annualized_return"": 2.3475043343654516, ""r_squared"": 0.730897390370004, ""close"": 1.041}]",515030,512690,"512690.XSHG:2.0699,513520.XSHG:1.9511,515030.XSHG:1.8449,159980.XSHE:0.7959,512170.XSHG:0.7219,159949.XSHE:0.6918,159992.XSHE:0.5993,513090.XSHG:0.5941,512010.XSHG:0.5915,159967.XSHE:0.5309",False
2020-06-16,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.814996249286436, ""annualized_return"": 6.3912231064790985, ""r_squared"": 0.7533763364331995, ""close"": 1.03}]",513030,513030,"513030.XSHG:4.9584,515030.XSHG:1.9505,512690.XSHG:1.7643,513520.XSHG:1.5892,512170.XSHG:0.8938,159949.XSHE:0.8750,159980.XSHE:0.8380,159992.XSHE:0.7207,512980.XSHG:0.7122,512010.XSHG:0.7036",True
2020-06-17,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 4.055379159602425, ""annualized_return"": 5.562367405329492, ""r_squared"": 0.7290743066912173, ""close"": 1.038}]",513030,513030,"513030.XSHG:3.9737,515030.XSHG:2.0192,512690.XSHG:1.3975,513520.XSHG:1.3744,512170.XSHG:1.2531,159949.XSHE:1.1634,159992.XSHE:1.0047,512980.XSHG:1.0040,512010.XSHG:0.9611,159980.XSHE:0.8861",True
2020-06-18,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 3.2389875649106883, ""annualized_return"": 4.667700736650279, ""r_squared"": 0.6939150017648967, ""close"": 1.037}]",513030,513030,"513030.XSHG:3.1867,515030.XSHG:2.1641,159949.XSHE:1.5194,512980.XSHG:1.3655,159992.XSHE:1.2483,512010.XSHG:1.2310,513520.XSHG:1.2142,512690.XSHG:1.1807,159915.XSHE:1.1617,159967.XSHE:1.0728",True
2020-06-19,513030,False,"[{""symbol"": ""513030"", ""rank"": 1, ""momentum_score"": 2.402865507923048, ""annualized_return"": 3.703701828238496, ""r_squared"": 0.6487740156625583, ""close"": 1.038}]",513030,515030,"515030.XSHG:2.5463,513030.XSHG:2.3049,512170.XSHG:2.1558,159949.XSHE:2.0854,512980.XSHG:1.7505,512010.XSHG:1.7466,159992.XSHE:1.7002,159915.XSHE:1.5683,159967.XSHE:1.5030,512690.XSHG:1.1930",False
2020-06-22,515030,False,"[{""symbol"": ""515030"", ""rank"": 1, ""momentum_score"": 2.970488637001848, ""annualized_return"": 3.4457784984685285, ""r_squared"": 0.8620660435144273, ""close"": 0.984}, {""symbol"": ""159949"", ""rank"": 2, ""momentum_score"": 2.783396414203009, ""annualized_return"": 3.3209259358211725, ""r_squared"": 0.8381386601188239, ""close"": 0.904}]",515030,515030,"515030.XSHG:3.0745,159949.XSHE:2.8124,512170.XSHG:2.5950,512010.XSHG:2.2595,159992.XSHE:2.1349,159915.XSHE:2.0612,512980.XSHG:1.9867,159967.XSHE:1.9362,513030.XSHG:1.6004,515050.XSHG:1.5453",True
2020-06-23,159949,False,"[{""symbol"": ""159949"", ""rank"": 1, ""momentum_score"": 3.6108497730670064, ""annualized_return"": 4.198867079409619, ""r_squared"": 0.8599581041214358, ""close"": 0.922}, {""symbol"": ""515030"", ""rank"": 2, ""momentum_score"": 3.278674090601841, ""annualized_return"": 3.74613103120066, ""r_squared"": 0.8752160731417352, ""close"": 0.99}]",159949,159949,"159949.XSHE:3.5397,512170.XSHG:3.4945,515030.XSHG:3.2116,512010.XSHG:3.0717,159992.XSHE:2.8642,159915.XSHE:2.6055,159967.XSHE:2.5204,512980.XSHG:2.3826,515050.XSHG:2.0577,513090.XSHG:1.6544",True
2020-06-24,159992,False,"[{""symbol"": ""159992"", ""rank"": 1, ""momentum_score"": 3.645589346402347, ""annualized_return"": 4.245233398604182, ""r_squared"": 0.858748861158259, ""close"": 1.247}, {""symbol"": ""515030"", ""rank"": 2, ""momentum_score"": 3.5040833758024283, ""annualized_return"": 3.934576405853952, ""r_squared"": 0.8905871977956696, ""close"": 0.988}, {""symbol"": ""159967"", ""rank"": 3, ""momentum_score"": 3.3985221911806915, ""annualized_return"": 3.819573257527308, ""r_squared"": 0.8897648931024316, ""close"": 0.46355971563981047}, {""symbol"": ""159915"", ""rank"": 4, ""momentum_score"": 3.375531323740763, ""annualized_return"": 3.7478138146528046, ""r_squared"": 0.9006667595235038, ""close"": 2.307}]",159992,159949,"159949.XSHE:4.5086,512170.XSHG:4.2694,512010.XSHG:3.7494,515030.XSHG:3.4888,159992.XSHE:3.4614,159915.XSHE:3.3017,159967.XSHE:3.2747,515050.XSHG:2.9031,512980.XSHG:2.7824,513090.XSHG:2.0347",False
2020-06-29,159992,False,"[{""symbol"": ""159992"", ""rank"": 1, ""momentum_score"": 4.341608012870569, ""annualized_return"": 4.8503010744429655, ""r_squared"": 0.8951213432393333, ""close"": 1.258}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 4.013732997709048, ""annualized_return"": 4.342012166849156, ""r_squared"": 0.9243946915564889, ""close"": 0.4649080568720379}]",159992,512010,"512010.XSHG:4.6351,159992.XSHE:4.2900,159967.XSHE:3.9611,159915.XSHE:3.8083,515030.XSHG:3.6509,515050.XSHG:3.3463,512980.XSHG:2.7966,513090.XSHG:1.9794,512690.XSHG:1.6434,159998.XSHE:1.4302",False
2020-06-30,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.810291823602159, ""annualized_return"": 5.119165074878086, ""r_squared"": 0.9396633539340822, ""close"": 0.4765037914691943}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 4.533190091477935, ""annualized_return"": 4.776880881891375, ""r_squared"": 0.9489853742559826, ""close"": 2.359}]",159967,159967,"159967.XSHE:4.8103,159915.XSHE:4.5205,515050.XSHG:4.1239,515030.XSHG:3.7242,512980.XSHG:2.9772,512690.XSHG:2.0084,159998.XSHE:1.8012,510500.XSHG:1.4641,512100.XSHG:1.4368,159928.XSHE:1.3730",True
2020-07-01,159967,False,"[{""symbol"": ""159967"", ""rank"": 1, ""momentum_score"": 4.854185110608902, ""annualized_return"": 5.143251251455221, ""r_squared"": 0.943797001796377, ""close"": 0.4676047393364929}, {""symbol"": ""159915"", ""rank"": 2, ""momentum_score"": 4.7009270508274446, ""annualized_return"": 4.933946818217856, ""r_squared"": 0.9527721363898733, ""close"": 2.342}, {""symbol"": ""515050"", ""rank"": 3, ""momentum_score"": 4.410582910505503, ""annualized_return"": 4.895225608228157, ""r_squared"": 0.9009968617364559, ""close"": 0.4440012012012011}]",159967,159967,"159967.XSHE:4.9894,159915.XSHE:4.7316,515050.XSHG:4.3570,515030.XSHG:3.4493,512980.XSHG:2.8572,512690.XSHG:2.5353,159998.XSHE:2.0074,159928.XSHE:1.6452,515980.XSHG:1.4814,510500.XSHG:1.4426",True
2020-07-02,159915,False,"[{""symbol"": ""159915"", ""rank"": 1, ""momentum_score"": 4.75188513100211, ""annualized_return"": 4.975200772881416, ""r_squared"": 0.9551142452186968, ""close"": 2.35}, {""symbol"": ""515050"", ""rank"": 2, ""momentum_score"": 4.504279684247217, ""annualized_return"": 4.9836217175048665, ""r_squared"": 0.9038165293376962, ""close"": 0.4467783783783783}, {""symbol"": ""159967"", ""rank"": 3, ""momentum_score"": 4.489704618538541, ""annualized_return"": 4.792946157323153, ""r_squared"": 0.936731703459408, ""close"": 0.4619417061611375}]",159915,159915,"159915.XSHE:4.6213,159967.XSHE:4.4772,515050.XSHG:4.3229,512690.XSHG:3.4190,515030.XSHG:2.9780,512980.XSHG:2.6713,512880.XSHG:2.4197,159998.XSHE:2.2521,159928.XSHE:2.0749,513090.XSHG:1.9678",True
2020-07-03,515050,False,"[{""symbol"": ""515050"", ""rank"": 1, ""momentum_score"": 4.8013063288873985, ""annualized_return"": 5.257980763859253, ""r_squared"": 0.9131464234120429, ""close"": 0.4502498498498498}, {""symbol"": ""159967"", ""rank"": 2, ""momentum_score"": 4.593224728499418, ""annualized_return"": 4.84024813793265, ""r_squared"": 0.9489647219742046, ""close"": 0.46949241706161143}]",515050,515050,"515050.XSHG:4.5802,159967.XSHE:4.5235,512690.XSHG:3.9850,512880.XSHG:3.8285,515030.XSHG:2.9362,513090.XSHG:2.7687,159998.XSHE:2.5437,159928.XSHE:2.5227,512980.XSHG:2.4999,512480.XSHG:2.0601",True
