date,log_date_ths,time_ths,target_ths,target_raw_ths,top10_raw_ths,top1_ths,log_date_jq,time_jq,target_jq,target_raw_jq,top10_raw_jq,top1_jq,target_match,top1_match,top10_overlap
2020-04-28,2020-04-28,13:10:00,513100,513100.SH,"513100.SH:3.1729,513500.SH:1.3543,513520.SH:1.1278,159980.SZ:1.0748,513030.SH:0.8243",513100,2020-04-28,13:10:00,513100,513100.XSHG,"513100.XSHG:2.5920,513500.XSHG:1.5035,513520.XSHG:1.2885,159980.XSHE:1.2216,513030.XSHG:1.1612",513100,True,True,5
2020-04-29,2020-04-29,13:10:00,513100,513100.SH,"513100.SH:4.8458,513500.SH:1.4278,159980.SZ:0.9938,513030.SH:0.8262,518880.SH:0.4832",513100,2020-04-29,13:10:00,513100,513100.XSHG,"513100.XSHG:3.4739,512170.XSHG:2.4447,512690.XSHG:2.2224,159928.XSHE:1.9437,159967.XSHE:1.8594,512010.XSHG:1.4854,159949.XSHE:1.4697,513500.XSHG:1.4600,513520.XSHG:1.2915,159980.XSHE:1.0926",513100,True,True,3
2020-04-30,2020-04-30,13:10:00,513500,513500.SH,"513500.SH:1.8298,513030.SH:1.2190,159980.SZ:0.9872,518880.SH:0.4593,161226.SZ:0.1102",513500,2020-04-30,13:10:00,512690,512690.XSHG,"512690.XSHG:2.0371,159967.XSHE:1.7583,512170.XSHG:1.7317,513500.XSHG:1.5765,159928.XSHE:1.5694,159949.XSHE:1.5130,513520.XSHG:1.3784,512010.XSHG:1.0957,159915.XSHE:1.0754,513030.XSHG:1.0506",512690,False,False,2
2020-05-06,2020-05-06,13:10:00,159949,159949.SZ,"159949.SZ:2.1677,159967.SZ:2.1434,512690.SH:2.1193,513500.SH:1.6072,159915.SZ:1.4615,512170.SH:1.3911,513520.SH:1.2648,159928.SZ:1.2322,159980.SZ:0.9189,512010.SH:0.8611",159949,2020-05-06,13:10:00,512690,512690.XSHG,"512690.XSHG:2.1278,159967.XSHE:1.9594,159949.XSHE:1.8615,513500.XSHG:1.6022,512170.XSHG:1.4588,159928.XSHE:1.4092,513520.XSHG:1.3487,159915.XSHE:1.2747,513030.XSHG:1.0017,159980.XSHE:0.9785",512690,False,False,9
2020-05-07,2020-05-07,13:10:00,512690,512690.SH,"512690.SH:2.3740,159967.SZ:2.3117,159949.SZ:2.2941,159915.SZ:1.5700,513500.SH:1.4199,512170.SH:1.3739,159928.SZ:1.3300,513520.SH:1.2160,515050.SH:1.0628,159980.SZ:0.9183",512690,2020-05-07,13:10:00,512690,512690.XSHG,"512690.XSHG:2.2466,159967.XSHE:2.2343,159949.XSHE:2.1804,513500.XSHG:1.5676,512170.XSHG:1.5344,159915.XSHE:1.5018,159928.XSHE:1.4066,513520.XSHG:1.2742,512010.XSHG:0.9694,159980.XSHE:0.9535",512690,True,True,9
2020-05-08,2020-05-08,13:10:00,512690,512690.SH,"512690.SH:2.6158,159949.SZ:2.4473,159967.SZ:2.4330,159915.SZ:1.6953,515050.SH:1.4092,513500.SH:1.3916,513520.SH:1.3855,512170.SH:1.3632,159995.SZ:1.2766,512480.SH:1.1889",512690,2020-05-08,13:10:00,512690,512690.XSHG,"512690.XSHG:2.5403,159967.XSHE:2.4591,159949.XSHE:2.4530,159915.XSHE:1.6941,513500.XSHG:1.5471,512170.XSHG:1.5444,159928.XSHE:1.3843,513520.XSHG:1.3394,515050.XSHG:1.1258,512010.XSHG:1.0065",512690,True,True,8
2020-05-11,2020-05-11,13:10:00,512690,512690.SH,"512690.SH:2.7017,159967.SZ:2.1539,159949.SZ:2.0043,513520.SH:1.5881,515050.SH:1.5818,159915.SZ:1.4544,159995.SZ:1.4223,513500.SH:1.4156,512480.SH:1.2146,159928.SZ:1.0948",512690,2020-05-11,13:10:00,512690,512690.XSHG,"512690.XSHG:2.6243,159967.XSHE:2.3013,159949.XSHE:2.2324,159915.XSHE:1.5674,513520.XSHG:1.4859,513500.XSHG:1.4720,515050.XSHG:1.3632,159995.XSHE:1.2160,512170.XSHG:1.2076,159928.XSHE:1.1989",512690,True,True,9
2020-05-12,2020-05-12,13:10:00,512690,512690.SH,"512690.SH:2.6547,159967.SZ:2.1470,159949.SZ:1.8144,515050.SH:1.6135,513520.SH:1.3753,159915.SZ:1.3457,513500.SH:1.0501,159928.SZ:1.0164,512170.SH:0.9097,515030.SH:0.8999",512690,2020-05-12,13:10:00,512690,512690.XSHG,"512690.XSHG:2.6532,159967.XSHE:2.1990,159949.XSHE:1.9591,513520.XSHG:1.5334,515050.XSHG:1.4585,159915.XSHE:1.4218,513500.XSHG:1.2987,159995.XSHE:1.2687,159928.XSHE:1.1081,512480.XSHG:1.0926",512690,True,True,8
2020-05-13,2020-05-13,13:10:00,512690,512690.SH,"512690.SH:3.3556,159995.SZ:2.6624,159967.SZ:2.4983,512480.SH:2.1854,515050.SH:2.1671,159949.SZ:1.9780,159915.SZ:1.5028,512170.SH:1.2895,513520.SH:1.2340,515030.SH:1.1696",512690,2020-05-13,13:10:00,512690,512690.XSHG,"512690.XSHG:3.0596,159967.XSHE:2.3870,159949.XSHE:2.0117,159995.XSHE:1.8625,515050.XSHG:1.7300,512480.XSHG:1.5802,159915.XSHE:1.4948,513520.XSHG:1.3479,512170.XSHG:1.1930,159928.XSHE:1.1452",512690,True,True,9
2020-05-14,2020-05-14,13:10:00,513100,513100.SH,"513100.SH:3.9342,512690.SH:3.5889,159995.SZ:3.4835,512480.SH:2.7914,159967.SZ:2.4505,515050.SH:2.4167,159949.SZ:1.8027,159915.SZ:1.3489,512170.SH:1.1871,515030.SH:1.0642",513100,2020-05-14,13:10:00,512690,512690.XSHG,"512690.XSHG:3.4293,159995.XSHE:2.8033,159967.XSHE:2.4842,512480.XSHG:2.3073,515050.XSHG:2.2564,159949.XSHE:1.9780,159915.XSHE:1.4812,512170.XSHG:1.2179,513520.XSHG:1.1383,515030.XSHG:1.1235",512690,False,False,9
2020-05-15,2020-05-15,13:10:00,512480,512480.SH,"512480.SH:4.7893,512690.SH:3.4535,513100.SH:3.1040,515050.SH:3.0803,159967.SZ:2.5343,159949.SZ:1.8093,515030.SH:1.3799,159915.SZ:1.3336,512170.SH:1.0571,512670.SH:1.0230",512480,2020-05-15,13:10:00,159995,159995.XSHE,"159995.XSHE:4.1421,513100.XSHG:4.1351,512480.XSHG:3.3696,512690.XSHG:3.3690,515050.XSHG:2.6129,159967.XSHE:2.4505,159949.XSHE:1.8544,159915.XSHE:1.3658,515030.XSHG:1.1710,512170.XSHG:1.1176",159995,False,False,9
2020-05-18,2020-05-18,13:10:00,512690,512690.SH,"512690.SH:4.1460,159967.SZ:2.5914,513100.SH:2.4250,159949.SZ:1.5665,512170.SH:1.2542,159915.SZ:1.2435,515030.SH:1.2147,159928.SZ:0.9816,513520.SH:0.7268,512010.SH:0.7154",512690,2020-05-18,13:10:00,512480,512480.XSHG,"512480.XSHG:4.3661,512690.XSHG:3.8682,513100.XSHG:3.1798,159967.XSHE:2.6136,159949.XSHE:1.7694,159915.XSHE:1.3336,515030.XSHG:1.2447,512170.XSHG:1.2213,512670.XSHG:1.1833,512710.XSHG:1.0421",512480,False,False,7
2020-05-19,2020-05-19,13:10:00,512690,512690.SH,"512690.SH:4.4172,513100.SH:2.2902,512670.SH:1.7191,159949.SZ:1.5128,512710.SH:1.3831,512170.SH:1.3478,159915.SZ:1.2931,515030.SH:1.2037,512660.SH:1.0689,159928.SZ:1.0088",512690,2020-05-19,13:10:00,513100,513100.XSHG,"513100.XSHG:2.6735,513520.XSHG:0.8207,518880.XSHG:0.4725,159980.XSHE:0.4719,161226.XSHE:0.4211,513500.XSHG:0.2940,513030.XSHG:0.0443",513100,False,False,1
2020-05-20,2020-05-20,13:10:00,512690,512690.SH,"512690.SH:4.4459,159967.SZ:2.5024,513100.SH:1.8179,512670.SH:1.5088,515050.SH:1.5045,161226.SZ:1.3941,159949.SZ:1.2830,512170.SH:1.1656,512710.SH:1.1320,159915.SZ:1.1096",512690,2020-05-20,13:10:00,512690,512690.XSHG,"512690.XSHG:4.4172,159967.XSHE:2.7606,513100.XSHG:2.3462,512670.XSHG:1.5941,515030.XSHG:1.5423,159949.XSHE:1.5388,159915.XSHE:1.2796,512170.XSHG:1.2786,512710.XSHG:1.2631,159928.XSHE:0.9714",512690,True,True,8
2020-05-21,2020-05-21,13:10:00,161226,161226.SZ,"161226.SZ:1.7458,513100.SH:1.4049,513520.SH:0.7825,159980.SZ:0.6379,518880.SH:0.6369,513500.SH:0.3291,513030.SH:0.1948",161226,2020-05-21,13:10:00,513100,513100.XSHG,"513100.XSHG:1.9026,161226.XSHE:1.3148,513520.XSHG:0.8447,518880.XSHG:0.6103,159980.XSHE:0.5772,513500.XSHG:0.3494,513030.XSHG:0.1527",513100,False,False,7
2020-05-22,2020-05-22,13:10:00,161226,161226.SZ,"161226.SZ:1.8169,513520.SH:0.6863,518880.SH:0.6110,159980.SZ:0.4062,513500.SH:0.2629,513030.SH:0.1770",161226,2020-05-22,13:10:00,161226,161226.XSHE,"161226.XSHE:1.4733,513520.XSHG:0.7407,518880.XSHG:0.5761,513500.XSHG:0.2882,513030.XSHG:0.1434",161226,True,True,5
2020-05-25,2020-05-25,13:10:00,161226,161226.SZ,"161226.SZ:2.3458,513520.SH:0.8245,518880.SH:0.6453,159980.SZ:0.3871,513030.SH:0.3625,513500.SH:0.3564",161226,2020-05-25,13:10:00,161226,161226.XSHE,"161226.XSHE:2.0386,513520.XSHG:0.7594,518880.XSHG:0.6490,159980.XSHE:0.4335,513500.XSHG:0.3128,513030.XSHG:0.2328",161226,True,True,6
2020-05-26,2020-05-26,13:10:00,161226,161226.SZ,"161226.SZ:3.3551,518880.SH:0.7051,513030.SH:0.6760,513100.SH:0.5037,513500.SH:0.4923,159980.SZ:0.3385,159985.SZ:0.0013",161226,2020-05-26,13:10:00,161226,161226.XSHE,"161226.XSHE:2.6083,513520.XSHG:0.9779,518880.XSHG:0.6700,513030.XSHG:0.4732,513500.XSHG:0.4172,159980.XSHE:0.3806",161226,True,True,5
2020-05-27,2020-05-27,13:10:00,161226,161226.SZ,"161226.SZ:3.5046,513520.SH:1.4064,513030.SH:1.0101,513500.SH:0.6410,513100.SH:0.4758,159980.SZ:0.3227,159985.SZ:0.0343",161226,2020-05-27,13:10:00,161226,161226.XSHE,"161226.XSHE:3.1912,513520.XSHG:1.1582,513030.XSHG:0.7222,513100.XSHG:0.5585,513500.XSHG:0.5085,159980.XSHE:0.3631,159985.XSHE:0.0055",161226,True,True,7
2020-05-28,2020-05-28,13:10:00,161226,161226.SZ,"161226.SZ:4.0054,513520.SH:1.8405,513030.SH:1.5818,513500.SH:0.8752,513100.SH:0.3325,159980.SZ:0.3126,159985.SZ:0.0409",161226,2020-05-28,13:10:00,161226,161226.XSHE,"161226.XSHE:3.7475,513520.XSHG:1.5084,513030.XSHG:1.1197,513500.XSHG:0.6944,513100.XSHG:0.4312,159980.XSHE:0.3170,159985.XSHE:0.0256",161226,True,True,7
2020-05-29,2020-05-29,13:10:00,161226,161226.SZ,"161226.SZ:4.2152,513520.SH:2.0821,513030.SH:1.8844,513500.SH:0.8790,513100.SH:0.1964,159985.SZ:0.0530",161226,2020-05-29,13:10:00,161226,161226.XSHE,"161226.XSHE:4.0486,513520.XSHG:1.8724,513030.XSHG:1.5476,513500.XSHG:0.8424,159980.XSHE:0.3126,513100.XSHG:0.3111,159985.XSHE:0.0336",161226,True,True,6
2020-06-01,2020-06-01,13:10:00,513030,513030.SH,"513030.SH:2.3151,513520.SH:2.1392,513500.SH:0.8663,518880.SH:0.4465,159980.SZ:0.3336,513100.SH:0.1236,159985.SZ:0.0736",513030,2020-06-01,13:10:00,161226,161226.XSHE,"161226.XSHE:4.9436,513520.XSHG:2.0261,513030.XSHG:1.9539,513500.XSHG:0.8821,518880.XSHG:0.4783,159980.XSHE:0.3351,513100.XSHG:0.1896,159985.XSHE:0.0472",161226,False,False,7
2020-06-02,2020-06-02,13:10:00,513030,513030.SH,"513030.SH:2.8916,512690.SH:2.6546,513520.SH:2.5104,513500.SH:0.8628,159981.SZ:0.6358,512170.SH:0.5389,515030.SH:0.5141,518880.SH:0.4206,159980.SZ:0.3489,512400.SH:0.2299",513030,2020-06-02,13:10:00,512690,512690.XSHG,"512690.XSHG:2.8435,513030.XSHG:2.4584,513520.XSHG:2.3054,513500.XSHG:0.8728,159981.XSHE:0.7139,512170.XSHG:0.5218,515030.XSHG:0.4781,518880.XSHG:0.4351,159980.XSHE:0.3468,159967.XSHE:0.2801",512690,False,False,9
2020-06-03,2020-06-03,13:10:00,513030,513030.SH,"513030.SH:3.6849,513520.SH:2.6971,512690.SH:2.3810,513500.SH:0.9741,159981.SZ:0.6593,515030.SH:0.5540,512170.SH:0.5259,159980.SZ:0.3888,518880.SH:0.3315,512100.SH:0.2596",513030,2020-06-03,13:10:00,513030,513030.XSHG,"513030.XSHG:3.1677,513520.XSHG:2.5758,512690.XSHG:2.5705,513500.XSHG:0.9566,159981.XSHE:0.7085,512170.XSHG:0.5889,515030.XSHG:0.5473,518880.XSHG:0.3815,159980.XSHE:0.3728,159967.XSHE:0.2697",513030,True,True,9
2020-06-04,2020-06-04,13:10:00,161226,161226.SZ,"161226.SZ:3.8961,513520.SH:2.8124,512690.SH:2.6019,513500.SH:1.0824,515030.SH:0.6896,512170.SH:0.5185,159981.SZ:0.4586,159980.SZ:0.3802,159985.SZ:0.3105,512100.SH:0.2717",161226,2020-06-04,13:10:00,161226,161226.XSHE,"161226.XSHE:4.7313,513030.XSHG:4.0670,512690.XSHG:2.6764,513520.XSHG:2.6764,513500.XSHG:1.0130,515030.XSHG:0.6176,159981.XSHE:0.5865,512170.XSHG:0.5392,159980.XSHE:0.3667,518880.XSHG:0.2761",161226,True,True,8
2020-06-05,2020-06-05,13:10:00,161226,161226.SZ,"161226.SZ:3.0410,513520.SH:2.9239,512690.SH:2.8330,513500.SH:1.2001,515030.SH:0.7089,512170.SH:0.5461,159981.SZ:0.4869,159980.SZ:0.4282,159985.SZ:0.4184,159992.SZ:0.2934",161226,2020-06-05,13:10:00,161226,161226.XSHE,"161226.XSHE:3.8706,513520.XSHG:2.8357,512690.XSHG:2.7552,513500.XSHG:1.0854,515030.XSHG:0.6490,512170.XSHG:0.5414,159981.XSHE:0.5243,159980.XSHE:0.4045,159985.XSHE:0.3445,159992.XSHE:0.2635",161226,True,True,10
2020-06-08,2020-06-08,13:10:00,513520,513520.SH,"513520.SH:3.2364,512690.SH:2.7917,161226.SZ:2.2946,513500.SH:1.5305,515030.SH:0.8360,159981.SZ:0.5510,159980.SZ:0.5450,512170.SH:0.3979,159985.SZ:0.3675,159928.SZ:0.3214",513520,2020-06-08,13:10:00,513520,513520.XSHG,"513520.XSHG:3.0342,161226.XSHE:2.9977,512690.XSHG:2.8705,513500.XSHG:1.3145,515030.XSHG:0.8033,159981.XSHE:0.5453,512170.XSHG:0.4975,159980.XSHE:0.4857,159985.XSHE:0.3712,159928.XSHE:0.3046",513520,True,True,10
2020-06-09,2020-06-09,13:10:00,513520,513520.SH,"513520.SH:3.5446,512690.SH:2.9472,513500.SH:2.0541,161226.SZ:1.5976,515030.SH:1.0914,159980.SZ:0.6520,159981.SZ:0.4922,512170.SH:0.3889,159928.SZ:0.3677,159985.SZ:0.3625",513520,2020-06-09,13:10:00,513520,513520.XSHG,"513520.XSHG:3.3020,512690.XSHG:2.9736,161226.XSHE:2.2038,513500.XSHG:1.6241,515030.XSHG:0.8789,159980.XSHE:0.5678,159981.XSHE:0.5155,512170.XSHG:0.4568,159985.XSHE:0.3568,159928.XSHE:0.3398",513520,True,True,10
2020-06-10,2020-06-10,13:10:00,513520,513520.SH,"513520.SH:3.8511,512690.SH:2.8889,513500.SH:2.3261,515030.SH:1.4599,161226.SZ:1.2330,159980.SZ:0.7593,513090.SH:0.6160,512170.SH:0.4785,159981.SZ:0.4531,159992.SZ:0.4203",513520,2020-06-10,13:10:00,513520,513520.XSHG,"513520.XSHG:3.7005,512690.XSHG:2.9197,513500.XSHG:2.0502,161226.XSHE:1.6851,515030.XSHG:1.1232,159980.XSHE:0.6631,159981.XSHE:0.4785,512170.XSHG:0.4601,159928.XSHE:0.3742,159985.XSHE:0.3625",513520,True,True,8
2020-06-11,2020-06-11,13:10:00,513520,513520.SH,"513520.SH:3.1180,512690.SH:2.5150,161226.SZ:0.9256,159980.SZ:0.8299,513090.SH:0.6582,512170.SH:0.4961,159992.SZ:0.4578,159949.SZ:0.4403,512010.SH:0.4401,159981.SZ:0.4125",513520,2020-06-11,13:10:00,513520,513520.XSHG,"513520.XSHG:3.5826,512690.XSHG:2.7989,513500.XSHG:2.0186,515030.XSHG:1.5526,161226.XSHE:1.2805,159980.XSHE:0.7727,513090.XSHG:0.5755,512170.XSHG:0.4952,159981.XSHE:0.4803,159992.XSHE:0.4203",513520,True,True,8
2020-06-12,2020-06-12,13:10:00,513520,513520.SH,"513520.SH:2.2542,512690.SH:2.2509,515030.SH:1.7373,159980.SZ:0.8267,512170.SH:0.6391,159949.SZ:0.6201,513090.SH:0.5881,512010.SH:0.5686,159992.SZ:0.5592,161226.SZ:0.5055",513520,2020-06-12,13:10:00,513520,513520.XSHG,"513520.XSHG:2.8027,512690.XSHG:2.4756,515030.XSHG:1.5752,513500.XSHG:1.4423,161226.XSHE:0.7982,159980.XSHE:0.7662,513090.XSHG:0.5547,512170.XSHG:0.5441,159992.XSHE:0.4698,512010.XSHG:0.4502",513520,True,True,9
2020-06-15,2020-06-15,13:10:00,513030,513030.SH,"513030.SH:3.9792,515030.SH:1.8349,512690.SH:1.6167,513520.SH:1.2472,159949.SZ:0.8427,512170.SH:0.8353,159980.SZ:0.7646,159992.SZ:0.6697,512010.SH:0.6427,159967.SZ:0.6040",513030,2020-06-15,13:10:00,512690,512690.XSHG,"512690.XSHG:2.0699,513520.XSHG:1.9511,515030.XSHG:1.8449,159980.XSHE:0.7959,512170.XSHG:0.7219,159949.XSHE:0.6918,159992.XSHE:0.5993,513090.XSHG:0.5941,512010.XSHG:0.5915,159967.XSHE:0.5309",512690,False,False,9
2020-06-16,2020-06-16,13:10:00,513030,513030.SH,"513030.SH:4.0146,515030.SH:2.1640,512690.SH:1.5455,513520.SH:1.4125,159949.SZ:1.1706,512170.SH:1.1498,512980.SH:1.0187,159992.SZ:0.8952,159980.SZ:0.8861,512010.SH:0.8629",513030,2020-06-16,13:10:00,513030,513030.XSHG,"513030.XSHG:4.9584,515030.XSHG:1.9505,512690.XSHG:1.7643,513520.XSHG:1.5892,512170.XSHG:0.8938,159949.XSHE:0.8750,159980.XSHE:0.8380,159992.XSHE:0.7207,512980.XSHG:0.7122,512010.XSHG:0.7036",513030,True,True,10
2020-06-17,2020-06-17,13:10:00,513030,513030.SH,"513030.SH:3.1867,515030.SH:2.0275,159949.SZ:1.4829,159992.SZ:1.4041,512980.SH:1.3466,513520.SH:1.1964,159967.SZ:1.1681,512690.SH:1.1578,159915.SZ:1.1433,159980.SZ:0.8754",513030,2020-06-17,13:10:00,513030,513030.XSHG,"513030.XSHG:3.9737,515030.XSHG:2.0192,512690.XSHG:1.3975,513520.XSHG:1.3744,512170.XSHG:1.2531,159949.XSHE:1.1634,159992.XSHE:1.0047,512980.XSHG:1.0040,512010.XSHG:0.9611,159980.XSHE:0.8861",513030,True,True,8
2020-06-18,2020-06-18,13:10:00,513030,513030.SH,"513030.SH:2.3469,515030.SH:2.0936,512170.SH:1.8243,159949.SZ:1.8226,512980.SH:1.6737,512010.SH:1.5289,159915.SZ:1.3899,159967.SZ:1.2275,515210.SH:1.1034,512690.SH:0.9551",513030,2020-06-18,13:10:00,513030,513030.XSHG,"513030.XSHG:3.1867,515030.XSHG:2.1641,159949.XSHE:1.5194,512980.XSHG:1.3655,159992.XSHE:1.2483,512010.XSHG:1.2310,513520.XSHG:1.2142,512690.XSHG:1.1807,159915.XSHE:1.1617,159967.XSHE:1.0728",513030,True,True,8
2020-06-19,2020-06-19,13:10:00,159949,159949.SZ,"159949.SZ:2.6575,512170.SH:2.5568,512010.SH:2.1644,159992.SZ:2.0804,512980.SH:1.9990,159915.SZ:1.9533,159967.SZ:1.8864,513030.SH:1.6336,515050.SH:1.4759,515210.SH:1.1574",159949,2020-06-19,13:10:00,515030,515030.XSHG,"515030.XSHG:2.5463,513030.XSHG:2.3049,512170.XSHG:2.1558,159949.XSHE:2.0854,512980.XSHG:1.7505,512010.XSHG:1.7466,159992.XSHE:1.7002,159915.XSHE:1.5683,159967.XSHE:1.5030,512690.XSHG:1.1930",515030,False,False,8
2020-06-22,2020-06-22,13:10:00,159949,159949.SZ,"159949.SZ:3.4257,515030.SH:3.3179,512170.SH:3.2198,512010.SH:2.8907,159992.SZ:2.6330,159915.SZ:2.5137,159967.SZ:2.3532,515050.SH:2.0885,512980.SH:2.0476,512100.SH:1.2068",159949,2020-06-22,13:10:00,515030,515030.XSHG,"515030.XSHG:3.0745,159949.XSHE:2.8124,512170.XSHG:2.5950,512010.XSHG:2.2595,159992.XSHE:2.1349,159915.XSHE:2.0612,512980.XSHG:1.9867,159967.XSHE:1.9362,513030.XSHG:1.6004,515050.XSHG:1.5453",515030,False,False,9
2020-06-23,2020-06-23,13:10:00,159949,159949.SZ,"159949.SZ:4.4914,512170.SH:4.4424,512010.SH:4.0100,159992.SZ:3.7321,515030.SH:3.4579,159967.SZ:3.3703,159915.SZ:3.3071,515050.SH:2.7636,512980.SH:2.7582,513090.SH:2.0499",159949,2020-06-23,13:10:00,159949,159949.XSHE,"159949.XSHE:3.5397,512170.XSHG:3.4945,515030.XSHG:3.2116,512010.XSHG:3.0717,159992.XSHE:2.8642,159915.XSHE:2.6055,159967.XSHE:2.5204,512980.XSHG:2.3826,515050.XSHG:2.0577,513090.XSHG:1.6544",159949,True,True,10
2020-06-24,2020-06-24,13:10:00,512170,512170.SH,"512170.SH:4.7936,512010.SH:4.4030,159992.SZ:3.9745,159915.SZ:3.8424,159967.SZ:3.8149,515030.SH:3.7921,515050.SH:3.5870,512980.SH:3.0851,513090.SH:2.3385,512690.SH:1.5862",512170,2020-06-24,13:10:00,159949,159949.XSHE,"159949.XSHE:4.5086,512170.XSHG:4.2694,512010.XSHG:3.7494,515030.XSHG:3.4888,159992.XSHE:3.4614,159915.XSHE:3.3017,159967.XSHE:3.2747,515050.XSHG:2.9031,512980.XSHG:2.7824,513090.XSHG:2.0347",159949,False,False,9
2020-06-29,2020-06-29,13:10:00,159992,159992.SZ,"159992.SZ:4.8574,159967.SZ:4.3435,159915.SZ:4.0361,515050.SH:3.4444,515030.SH:3.4337,512980.SH:2.6466,512690.SH:1.7279,159998.SZ:1.5782,510500.SH:1.3146,159928.SZ:1.2655",159992,2020-06-29,13:10:00,512010,512010.XSHG,"512010.XSHG:4.6351,159992.XSHE:4.2900,159967.XSHE:3.9611,159915.XSHE:3.8083,515030.XSHG:3.6509,515050.XSHG:3.3463,512980.XSHG:2.7966,513090.XSHG:1.9794,512690.XSHG:1.6434,159998.XSHE:1.4302",512010,False,False,8
2020-06-30,2020-06-30,13:10:00,159915,159915.SZ,"159915.SZ:4.8143,515050.SH:4.4765,515030.SH:3.4023,512690.SH:2.1214,159998.SZ:2.0300,515980.SH:1.5136,159928.SZ:1.4734,510500.SH:1.4390,512100.SH:1.3772,515880.SH:1.3412",159915,2020-06-30,13:10:00,159967,159967.XSHE,"159967.XSHE:4.8103,159915.XSHE:4.5205,515050.XSHG:4.1239,515030.XSHG:3.7242,512980.XSHG:2.9772,512690.XSHG:2.0084,159998.XSHE:1.8012,510500.XSHG:1.4641,512100.XSHG:1.4368,159928.XSHE:1.3730",159967,False,False,8
2020-07-01,2020-07-01,13:10:00,159967,159967.SZ,"159967.SZ:4.8842,159915.SZ:4.7197,515050.SH:4.3372,512690.SH:3.2002,515030.SH:3.0820,512980.SH:2.6431,159998.SZ:2.1201,159928.SZ:2.0100,512880.SH:2.0078,513090.SH:1.5288",159967,2020-07-01,13:10:00,159967,159967.XSHE,"159967.XSHE:4.9894,159915.XSHE:4.7316,515050.XSHG:4.3570,515030.XSHG:3.4493,512980.XSHG:2.8572,512690.XSHG:2.5353,159998.XSHE:2.0074,159928.XSHE:1.6452,515980.XSHG:1.4814,510500.XSHG:1.4426",159967,True,True,8
2020-07-02,2020-07-02,13:10:00,512010,512010.SH,"512010.SH:4.9361,159915.SZ:4.7544,515050.SH:4.4578,159967.SZ:4.2466,515030.SH:2.7004,159928.SZ:2.5884,512980.SH:2.5139,159998.SZ:2.4984,159995.SZ:1.9918,512480.SH:1.9629",512010,2020-07-02,13:10:00,159915,159915.XSHE,"159915.XSHE:4.6213,159967.XSHE:4.4772,515050.XSHG:4.3229,512690.XSHG:3.4190,515030.XSHG:2.9780,512980.XSHG:2.6713,512880.XSHG:2.4197,159998.XSHE:2.2521,159928.XSHE:2.0749,513090.XSHG:1.9678",159915,False,False,7
2020-07-03,2020-07-03,13:10:00,159992,159992.SZ,"159992.SZ:4.9652,512010.SH:4.7500,512690.SH:4.5694,515050.SH:4.5018,159967.SZ:4.2275,159928.SZ:2.9124,515030.SH:2.8354,159998.SZ:2.6816,512480.SH:2.4672,159995.SZ:2.4375",159992,2020-07-03,13:10:00,515050,515050.XSHG,"515050.XSHG:4.5802,159967.XSHE:4.5235,512690.XSHG:3.9850,512880.XSHG:3.8285,515030.XSHG:2.9362,513090.XSHG:2.7687,159998.XSHE:2.5437,159928.XSHE:2.5227,512980.XSHG:2.4999,512480.XSHG:2.0601",515050,False,False,7
2020-07-06,2020-07-06,13:10:00,159995,159995.SZ,"159995.SZ:4.8774,512480.SH:4.8706,512010.SH:4.8398,159992.SZ:4.5911,159967.SZ:4.1443,159928.SZ:3.9946,159998.SZ:3.7284,512980.SH:2.8025,515980.SH:2.7623,512890.SH:1.2907",159995,2020-07-06,13:10:00,512690,512690.XSHG,"512690.XSHG:4.8877,159967.XSHE:4.4526,515030.XSHG:3.3081,159995.XSHE:3.3080,512480.XSHG:3.2928,159928.XSHE:3.2801,159998.XSHE:3.1656,512070.XSHG:3.1004,512980.XSHG:2.7487,515980.XSHG:2.3079",512690,False,False,7
2020-07-07,2020-07-07,13:10:00,510300,510300.SH,"510300.SH:4.2606,515980.SH:3.8201,512980.SH:3.4329,510500.SH:3.0893,515880.SH:2.7307,512100.SH:2.6691,512710.SH:2.0268,512890.SH:1.9972,515210.SH:1.3078,159980.SZ:1.1521",510300,2020-07-07,13:10:00,159928,159928.XSHE,"159928.XSHE:4.4428,159998.XSHE:4.2061,515030.XSHG:4.1378,512200.XSHG:3.3670,510300.XSHG:3.2509,515980.XSHG:3.0927,512980.XSHG:3.0890,510500.XSHG:2.5671,512400.XSHG:2.4191,515880.XSHG:2.3808",159928,False,False,5
2020-07-08,2020-07-08,13:10:00,159992,159992.SZ,"159992.SZ:4.9923,510500.SH:4.0377,512980.SH:3.7605,512100.SH:3.4648,515880.SH:3.3488,512890.SH:2.7519,515210.SH:1.8487,512800.SH:1.6221,510880.SH:1.5373,159980.SZ:1.1161",159992,2020-07-08,13:10:00,515030,515030.XSHG,"515030.XSHG:4.8821,510300.XSHG:4.1270,515980.XSHG:3.7518,512400.XSHG:3.6080,512980.XSHG:3.3262,510500.XSHG:3.1012,512100.XSHG:2.6929,515880.XSHG:2.6155,512710.XSHG:2.2216,512890.XSHG:1.9517",515030,False,False,5
